employee_id,first_name,last_name,gender,birth_date,hire_date,termination_date,status,hotel_code,hotel_name,city,country,department_code,department_name,contract_type,hierarchy_level,age,invalid_birth_date_flag,inactive_without_termination_flag
EMP00523,Valentina,Vargas Herrera,Female,1994-03-17,2026-06-08,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SC,Security,Permanent,Staff,32,False,False
EMP00524,Ana,Torres Diaz,Female,1990-07-09,2020-09-08,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Staff,35,False,False
EMP00525,Andres,Garcia Torres,Male,2007-01-19,2025-06-08,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Staff,19,False,False
EMP00526,Sofia,Diaz Garcia,Female,1991-03-13,2021-04-01,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Permanent,Staff,35,False,False
EMP00527,Pedro,Perez Rodriguez,Male,1997-09-30,2023-11-05,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Staff,28,False,False
EMP00528,Fernando,Fernandez Vargas,Male,1991-01-26,2021-11-16,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Temporary,Staff,35,False,False
EMP00529,Miguel,Vargas Castro,Male,1976-06-26,2025-05-04,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Staff,49,False,False
EMP00530,Maria,Romero Garcia,Female,1985-05-20,2023-03-28,2026-04-20,Voluntary Termination,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Permanent,Staff,41,False,False
EMP00531,Carmen,Romero Diaz,Female,1988-08-15,2023-10-04,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Permanent,Staff,37,False,False
EMP00532,Jose,Gonzalez Ramirez,Male,1990-05-07,2022-01-06,2022-08-25,Involuntary Termination,HES002,GlobalStay Madrid Business,Madrid,Spain,SM,Sales & Marketing,Permanent,Staff,36,False,False
EMP00533,Camila,Lopez Vargas,Female,1996-05-29,2023-12-10,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Permanent,Manager,30,False,False
EMP00534,Paula,Gonzalez Lopez,Female,2006-07-14,2021-05-06,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FD,Front Desk,Temporary,Staff,19,False,False
EMP00535,Carlos,Perez Diaz,Male,1998-11-04,2023-04-21,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HR,Human Resources,Temporary,Staff,27,False,False
EMP00536,Diego,Diaz Perez,Male,2004-05-11,2020-10-30,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Supervisor,22,False,False
EMP00537,Maria,Vargas Martinez,Female,2004-10-02,2025-07-07,2026-05-10,Involuntary Termination,HES002,GlobalStay Madrid Business,Madrid,Spain,MT,Maintenance,Temporary,Staff,21,False,False
EMP00538,Fernando,Gonzalez Lopez,Male,1998-08-22,2024-12-13,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Temporary,Staff,27,False,False
EMP00539,Juan,Herrera Sanchez,Male,1985-12-24,2020-01-04,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Permanent,Staff,40,False,False
EMP00540,Camila,Herrera Herrera,Female,1998-11-26,2024-11-21,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Staff,27,False,False
EMP00541,Valentina,Lopez Morales,Female,1993-09-10,2023-09-27,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HR,Human Resources,Permanent,Supervisor,32,False,False
EMP00542,Pedro,Torres Gonzalez,Male,1993-11-23,2021-12-24,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Staff,32,False,False
EMP00543,Diego,Herrera Martinez,Male,1997-08-11,2024-11-28,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Permanent,Supervisor,28,False,False
EMP00544,Camila,Torres Herrera,Female,1989-12-20,2025-12-27,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Temporary,Staff,36,False,False
EMP00545,Juan,Castro Lopez,Male,1969-05-05,2022-05-17,2023-04-02,Retirement,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Internship,Supervisor,57,False,False
EMP00546,Pedro,Garcia Herrera,Male,1998-05-16,2020-07-06,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,IT,Information Technology,Permanent,Staff,28,False,False
EMP00547,Carlos,Vargas Perez,Male,2006-07-30,2020-09-18,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Staff,19,False,False
EMP00548,Fernando,Ramirez Castro,Male,1991-02-21,2023-08-21,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FN,Finance,Seasonal,Staff,35,False,False
EMP00549,Diego,Martinez Lopez,Male,1988-03-18,2023-01-26,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SC,Security,Permanent,Staff,38,False,False
EMP00550,Ana,Sanchez Lopez,Female,1983-06-07,2024-03-20,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,MT,Maintenance,Temporary,Supervisor,43,False,False
EMP00551,Andres,Torres Romero,Male,1996-10-23,2025-05-03,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FD,Front Desk,Permanent,Director Hotel,29,False,False
EMP00552,Andres,Rodriguez Perez,Male,1995-08-30,2025-08-09,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Supervisor,30,False,False
EMP00553,Javier,Lopez Morales,Male,2005-03-03,2026-01-19,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SC,Security,Permanent,Staff,21,False,False
EMP00554,Laura,Sanchez Herrera,Female,1997-12-06,2025-07-30,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,MT,Maintenance,Permanent,Staff,28,False,False
EMP00555,Diego,Vargas Rodriguez,Male,1992-05-27,2021-03-03,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,IT,Information Technology,Permanent,Staff,34,False,False
EMP00556,Lucia,Vargas Ramirez,Female,1987-02-14,2024-09-12,2025-12-08,Voluntary Termination,HES002,GlobalStay Madrid Business,Madrid,Spain,SC,Security,Seasonal,Staff,39,False,False
EMP00557,Jose,Castro Fernandez,Male,1983-03-28,2020-10-28,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Permanent,Staff,43,False,False
EMP00558,Maria,Castro Morales,Female,1996-12-21,2021-07-12,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Seasonal,Supervisor,29,False,False
EMP00559,Ana,Diaz Sanchez,Female,1977-12-17,2021-03-31,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Supervisor,48,False,False
EMP00560,Maria,Perez Fernandez,Female,1982-10-11,2020-12-20,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HR,Human Resources,Permanent,Staff,43,False,False
EMP00561,Isabel,Fernandez Fernandez,Female,1970-08-21,2023-09-02,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SC,Security,Permanent,Staff,55,False,False
EMP00562,Juan,Rodriguez Herrera,Male,1993-06-19,2025-08-27,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FN,Finance,Permanent,Staff,32,False,False
EMP00563,Lucia,Martinez Garcia,Female,1997-07-14,2024-07-23,,Long Leave,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Supervisor,28,False,True
EMP00564,Luis,Perez Vargas,Male,1977-06-15,2026-05-25,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Manager,48,False,False
EMP00565,Isabel,Perez Morales,Female,1999-05-25,2025-03-16,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Temporary,Staff,27,False,False
EMP00566,Andres,Gonzalez Martinez,Male,1979-11-27,2023-10-07,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SW,Spa & Wellness,Temporary,Supervisor,46,False,False
EMP00567,Diego,Morales Perez,Male,2007-02-08,2026-04-07,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Permanent,Manager,19,False,False
EMP00568,Javier,Lopez Herrera,Male,2004-06-27,2022-05-09,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Staff,21,False,False
EMP00569,Diego,Morales Vargas,Male,1992-10-22,2025-06-14,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Staff,33,False,False
EMP00570,Laura,Gonzalez Vargas,Female,1988-04-16,2020-12-23,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SC,Security,Internship,Supervisor,38,False,False
EMP00571,Miguel,Herrera Sanchez,Male,1995-10-12,2022-04-16,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SM,Sales & Marketing,Permanent,Staff,30,False,False
EMP00572,Juan,Torres Gonzalez,Male,1974-08-18,2020-09-14,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SW,Spa & Wellness,Permanent,Staff,51,False,False
EMP00573,Diego,Herrera Vargas,Male,1988-01-29,2025-02-18,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,IT,Information Technology,Temporary,Staff,38,False,False
EMP00574,Luis,Rodriguez Sanchez,Male,2003-06-12,2023-12-17,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Staff,22,False,False
EMP00575,Miguel,Sanchez Perez,Male,1999-10-29,2022-09-01,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FD,Front Desk,Internship,Manager,26,False,False
EMP00576,Javier,Rodriguez Ramirez,Male,2005-09-10,2023-11-09,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Temporary,Staff,20,False,False
EMP00577,Isabel,Herrera Sanchez,Female,1971-12-24,2025-02-19,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FD,Front Desk,Permanent,Staff,54,False,False
EMP00578,Luis,Sanchez Vargas,Male,1989-09-01,2023-10-19,2023-12-14,Involuntary Termination,HES002,GlobalStay Madrid Business,Madrid,Spain,SC,Security,Permanent,Staff,36,False,False
EMP00579,Fernando,Fernandez Vargas,Male,1995-03-03,2024-01-03,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Temporary,Supervisor,31,False,False
EMP00580,Sofia,Gonzalez Garcia,Female,1981-10-02,2020-12-08,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,IT,Information Technology,Seasonal,Staff,44,False,False
EMP00581,Juan,Morales Castro,Male,2002-01-16,2021-08-28,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HR,Human Resources,Permanent,Staff,24,False,False
EMP00582,Pedro,Martinez Gonzalez,Male,1977-11-05,2024-12-24,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SC,Security,Permanent,Manager,48,False,False
EMP00583,Paula,Martinez Sanchez,Female,1992-08-12,2022-05-01,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SC,Security,Internship,Staff,33,False,False
EMP00584,Fernando,Diaz Romero,Male,2000-11-27,2021-12-17,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SW,Spa & Wellness,Permanent,Staff,25,False,False
EMP00585,Sofia,Torres Herrera,Female,1980-01-28,2026-04-09,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SC,Security,Seasonal,Supervisor,46,False,False
EMP00586,Luis,Herrera Lopez,Male,2002-04-10,2023-03-24,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Permanent,Staff,24,False,False
EMP00587,Laura,Morales Herrera,Female,1982-09-21,2026-05-05,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Seasonal,Staff,43,False,False
EMP00588,Paula,Garcia Diaz,Female,1973-04-02,2021-10-29,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,MT,Maintenance,Permanent,Staff,53,False,False
EMP00589,Carmen,Romero Morales,Female,1996-03-03,2020-07-18,,Active,HES001,GlobalStay Palma Resort,Palma de Mallorca,Spain,MT,Maintenance,Permanent,Staff,30,False,False
EMP00590,Laura,Perez Ramirez,Female,1984-08-18,2023-07-19,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Permanent,Staff,41,False,False
EMP00591,Maria,Torres Morales,Female,1995-03-23,2025-06-09,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Temporary,Staff,31,False,False
EMP00592,Javier,Lopez Romero,Male,1979-12-15,2025-03-01,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Permanent,Staff,46,False,False
EMP00593,Pedro,Ramirez Perez,Male,1998-06-20,2023-06-01,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,MT,Maintenance,Permanent,Supervisor,27,False,False
EMP00594,Miguel,Gonzalez Sanchez,Male,1998-10-06,2020-11-17,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Staff,27,False,False
EMP00595,Carlos,Rodriguez Rodriguez,Male,1967-07-05,2025-04-05,2025-06-23,Voluntary Termination,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Supervisor,58,False,False
EMP00596,Laura,Gonzalez Gonzalez,Female,2000-01-20,2022-01-26,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SC,Security,Temporary,Staff,26,False,False
EMP00597,Maria,Fernandez Martinez,Female,1992-03-15,2021-02-09,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Permanent,Staff,34,False,False
EMP00598,Laura,Gonzalez Herrera,Female,2005-12-11,2024-02-10,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,MT,Maintenance,Internship,Staff,20,False,False
EMP00599,Camila,Fernandez Romero,Female,1983-04-02,2021-04-07,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HR,Human Resources,Permanent,Supervisor,43,False,False
EMP00600,Luis,Rodriguez Martinez,Male,1966-08-07,2023-09-05,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,MT,Maintenance,Permanent,Manager,59,False,False
EMP00601,Valentina,Fernandez Romero,Female,1996-12-04,2023-04-05,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,MT,Maintenance,Temporary,Staff,29,False,False
EMP00602,Valentina,Lopez Castro,Female,2006-06-20,2024-11-29,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,MT,Maintenance,Seasonal,Staff,19,False,False
EMP00603,Maria,Martinez Morales,Female,1997-02-11,2022-03-26,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HR,Human Resources,Temporary,Staff,29,False,False
EMP00604,Luis,Diaz Castro,Male,2001-01-19,2023-12-29,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SC,Security,Temporary,Staff,25,False,False
EMP00605,Carlos,Diaz Herrera,Male,1998-05-14,2025-07-29,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Permanent,Staff,28,False,False
EMP00606,Juan,Perez Castro,Male,2006-05-02,2023-09-01,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Temporary,Staff,20,False,False
EMP00607,Valentina,Vargas Gonzalez,Female,1975-12-18,2023-04-17,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Permanent,Staff,50,False,False
EMP00608,Ana,Rodriguez Romero,Female,2001-10-18,2021-05-02,2022-05-30,Voluntary Termination,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Permanent,Staff,24,False,False
EMP00609,Javier,Torres Perez,Male,2002-04-15,2025-07-06,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,MT,Maintenance,Permanent,Staff,24,False,False
EMP00610,Camila,Herrera Herrera,Female,1991-10-01,2026-04-21,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SM,Sales & Marketing,Temporary,Manager,34,False,False
EMP00611,Paula,Castro Morales,Female,2000-04-06,2023-03-11,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Permanent,Manager,26,False,False
EMP00612,Andres,Garcia Ramirez,Male,1966-12-13,2024-04-07,2025-01-12,Involuntary Termination,HES002,GlobalStay Madrid Business,Madrid,Spain,MT,Maintenance,Temporary,Supervisor,59,False,False
EMP00613,Jose,Fernandez Torres,Male,1996-05-31,2020-12-13,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SW,Spa & Wellness,Seasonal,Staff,30,False,False
EMP00614,Fernando,Romero Diaz,Male,2000-08-22,2020-03-24,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SC,Security,Temporary,Staff,25,False,False
EMP00615,Valentina,Lopez Gonzalez,Female,1992-01-09,2023-10-08,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FN,Finance,Permanent,Staff,34,False,False
EMP00616,Valentina,Martinez Gonzalez,Female,2000-02-16,2023-03-23,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FN,Finance,Temporary,Staff,26,False,False
EMP00617,Andres,Lopez Ramirez,Male,1991-02-23,2023-01-24,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Temporary,Staff,35,False,False
EMP00618,Luis,Torres Romero,Male,1996-07-26,2026-01-20,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HR,Human Resources,Permanent,Staff,29,False,False
EMP00619,Camila,Vargas Perez,Female,2005-10-14,2020-03-17,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Staff,20,False,False
EMP00620,Paula,Romero Rodriguez,Female,1995-03-25,2025-11-09,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FN,Finance,Permanent,Staff,31,False,False
EMP00621,Fernando,Romero Ramirez,Male,2005-03-20,2020-09-20,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Permanent,Supervisor,21,False,False
EMP00622,Isabel,Fernandez Lopez,Female,1986-10-05,2021-09-06,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,MT,Maintenance,Seasonal,Staff,39,False,False
EMP00623,Ana,Gonzalez Perez,Female,1999-09-03,2023-01-22,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Permanent,Supervisor,26,False,False
EMP00624,Pedro,Garcia Rodriguez,Male,1985-12-06,2020-12-09,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Permanent,Staff,40,False,False
EMP00625,Isabel,Sanchez Fernandez,Female,1991-09-30,2021-04-03,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FN,Finance,Internship,Staff,34,False,False
EMP00626,Laura,Ramirez Ramirez,Female,1994-03-13,2024-05-16,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HR,Human Resources,Seasonal,Supervisor,32,False,False
EMP00627,Fernando,Diaz Rodriguez,Male,1984-10-10,2025-07-01,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FD,Front Desk,Permanent,Staff,41,False,False
EMP00628,Miguel,Morales Herrera,Male,1980-07-06,2024-02-15,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SM,Sales & Marketing,Temporary,Staff,45,False,False
EMP00629,Lucia,Diaz Castro,Female,1998-10-27,2023-06-20,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,MT,Maintenance,Permanent,Staff,27,False,False
EMP00630,Isabel,Diaz Torres,Female,1986-07-22,2021-01-04,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Staff,39,False,False
EMP00631,Isabel,Rodriguez Diaz,Female,2000-11-06,2020-11-24,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Manager,25,False,False
EMP00632,Miguel,Diaz Martinez,Male,1990-06-20,2023-12-12,2024-03-05,Voluntary Termination,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Supervisor,35,False,False
EMP00633,Miguel,Vargas Sanchez,Male,1997-04-29,2020-01-13,2022-12-01,Voluntary Termination,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Staff,29,False,False
EMP00634,Javier,Sanchez Romero,Male,1992-06-24,2023-08-01,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,MT,Maintenance,Permanent,Staff,33,False,False
EMP00635,Luis,Gonzalez Martinez,Male,1997-08-22,2024-08-24,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SC,Security,Temporary,Supervisor,28,False,False
EMP00636,Camila,Fernandez Martinez,Female,2004-07-29,2025-03-09,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SM,Sales & Marketing,Permanent,Staff,21,False,False
EMP00637,Carlos,Morales Perez,Male,1981-10-21,2026-05-12,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Supervisor,44,False,False
EMP00638,Valentina,Lopez Fernandez,Female,1996-04-05,2022-04-12,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Seasonal,Supervisor,30,False,False
EMP00639,Lucia,Torres Gonzalez,Female,1994-01-27,2024-09-09,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Temporary,Manager,32,False,False
EMP00640,Jose,Morales Vargas,Male,2007-11-20,2020-12-17,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,MT,Maintenance,Temporary,Staff,18,False,False
EMP00641,Fernando,Diaz Martinez,Male,1976-12-11,2021-01-25,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FD,Front Desk,Temporary,Staff,49,False,False
EMP00642,Paula,Rodriguez Garcia,Female,2001-08-28,2022-11-04,2023-12-06,Involuntary Termination,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Temporary,Staff,24,False,False
EMP00643,Luis,Perez Herrera,Male,1974-09-12,2023-10-21,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Permanent,Staff,51,False,False
EMP00644,Diego,Rodriguez Sanchez,Male,1994-08-01,2025-08-06,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Staff,31,False,False
EMP00645,Javier,Ramirez Romero,Male,2002-07-09,2021-11-06,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HR,Human Resources,Permanent,Staff,23,False,False
EMP00646,Lucia,Sanchez Rodriguez,Female,1982-06-14,2022-07-30,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SW,Spa & Wellness,Permanent,Staff,43,False,False
EMP00647,Valentina,Rodriguez Vargas,Female,2001-03-27,2023-12-31,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Staff,25,False,False
EMP00648,Sofia,Perez Perez,Female,1981-06-08,2025-09-14,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FB,Food & Beverage,Temporary,Staff,45,False,False
EMP00649,Isabel,Martinez Fernandez,Female,2006-06-27,2025-08-02,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Temporary,Staff,19,False,False
EMP00650,Carlos,Ramirez Sanchez,Male,1983-01-24,2020-04-28,,Long Leave,HES002,GlobalStay Madrid Business,Madrid,Spain,SW,Spa & Wellness,Permanent,Manager,43,False,True
EMP00651,Juan,Vargas Ramirez,Male,1997-05-13,2026-05-20,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SW,Spa & Wellness,Temporary,Staff,29,False,False
EMP00652,Laura,Castro Martinez,Female,2004-05-31,2024-06-21,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,MT,Maintenance,Permanent,Staff,22,False,False
EMP00653,Isabel,Torres Sanchez,Female,1983-08-07,2021-05-08,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,FN,Finance,Temporary,Staff,42,False,False
EMP00654,Diego,Gonzalez Herrera,Male,1985-11-06,2024-12-29,2025-09-02,Voluntary Termination,HES002,GlobalStay Madrid Business,Madrid,Spain,MT,Maintenance,Seasonal,Staff,40,False,False
EMP00655,Carmen,Perez Romero,Female,1999-06-30,2024-10-10,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SC,Security,Permanent,Supervisor,26,False,False
EMP00656,Maria,Herrera Martinez,Female,1994-03-26,2023-04-05,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Staff,32,False,False
EMP00657,Sofia,Fernandez Romero,Female,1980-04-16,2023-04-25,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Temporary,Staff,46,False,False
EMP00658,Pedro,Diaz Morales,Male,1991-07-08,2022-11-09,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,SW,Spa & Wellness,Permanent,Staff,34,False,False
EMP00659,Fernando,Rodriguez Martinez,Male,2003-07-03,2024-08-31,,Active,HES002,GlobalStay Madrid Business,Madrid,Spain,MT,Maintenance,Permanent,Staff,22,False,False
EMP00660,Diego,Perez Gonzalez,Male,1985-09-10,2022-01-28,2024-05-16,Involuntary Termination,HES002,GlobalStay Madrid Business,Madrid,Spain,HK,Housekeeping,Permanent,Staff,40,False,False
EMP00661,Carlos,Garcia Perez,Male,1980-07-29,2025-05-08,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SC,Security,Permanent,Supervisor,45,False,False
EMP00662,Isabel,Torres Martinez,Female,2006-06-02,2021-05-27,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Permanent,Staff,20,False,False
EMP00663,Juan,Gonzalez Herrera,Male,1982-01-07,2021-08-17,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Manager,44,False,False
EMP00664,Isabel,Garcia Lopez,Female,1972-10-23,2021-11-11,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FN,Finance,Seasonal,Staff,53,False,False
EMP00665,Noa,Castro Rodriguez,Non Binary,1983-10-01,2023-09-29,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SW,Spa & Wellness,Temporary,Supervisor,42,False,False
EMP00666,Camila,Torres Rodriguez,Female,1981-08-01,2025-06-19,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Internship,Staff,44,False,False
EMP00667,Pedro,Fernandez Rodriguez,Male,2008-05-09,2025-12-03,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SM,Sales & Marketing,Internship,Supervisor,18,False,False
EMP00668,Valentina,Lopez Herrera,Female,1990-03-04,2023-11-21,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Staff,36,False,False
EMP00669,Javier,Fernandez Ramirez,Male,2005-07-01,2025-04-02,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Temporary,Supervisor,20,False,False
EMP00670,Pedro,Perez Gonzalez,Male,1978-03-22,2023-03-02,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,MT,Maintenance,Temporary,Manager,48,False,False
EMP00671,Fernando,Herrera Torres,Male,1990-01-28,2022-08-19,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FD,Front Desk,Permanent,Staff,36,False,False
